"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsgeneratorstartwert","Datum gestartet","Datum letzte Aktivität","Weiterleitungs-URL","Projekt / Project","Datenerhebung / Data collection?","Welche Komponenten sollen durchgeführt werden / Which components should be executed?","Versuchspersonen-ID / Participant-ID","Stichprobe / Sample","Bitte Audio überprüfen / Please check if audio works","Bitte mit [F11] in den Vollbildmodus wechseln / Please press [F11] to switch to full screen mode","Als nächstes möchten wir Sie bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeiten Sie zunächst einige Aufgaben,  die unterschiedliche Aspekte Ihres Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuchen Sie, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird Ihnen zunächst erklärt und Sie bekommen die Gelegenheit, sie zu üben.  Falls Sie zwischendrin eine kurze Pause einlegen möchten, tun Sie dies bitte zwischen den Aufgaben.     Bitte klicken Sie auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ungefähr 25 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id={vpid}&amp;p={project}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2quest?id={vpid}&amp;p={project} ","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id={vpid}&amp;p={project}&amp;comp={components} ","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id={vpid}&amp;p={project} ","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id={vpid}&amp;p={project}&amp;form={sample} ","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id={vpid}&amp;p={project}&amp;form={sample}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id={vpid}&amp;p={project}&amp;form={sample}","Gesamtzeit","Gruppenzeit: ID","Fragenzeit: project","Fragenzeit: datacollection","Fragenzeit: components","Fragenzeit: vpid","Fragenzeit: sample","Fragenzeit: Audio","Fragenzeit: F11","Gruppenzeit: Info","Fragenzeit: InfoAdults","Fragenzeit: InfoAdols","Fragenzeit: InfoChild","Fragenzeit: URLCognAdults","Fragenzeit: URLQuestAdults","Fragenzeit: URLCognAdols","Fragenzeit: URLQuestAdols","Fragenzeit: URLQuestChild","Fragenzeit: URLCognChild","Fragenzeit: URLQuestParent"
"145","2024-07-03 15:54:55","2","de","1680085707","2024-07-03 15:54:34","2024-07-03 15:54:55","","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=99&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=99&amp;form=K","21.55","21.55","","","","","","","","","","","","","","","","","",""
"146","2024-07-03 15:55:16","2","de","1669376884","2024-07-03 15:55:04","2024-07-03 15:55:16","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=E","12.33","12.33","","","","","","","","","","","","","","","","","",""
"147","2024-07-03 15:55:41","2","de","1238528024","2024-07-03 15:55:25","2024-07-03 15:55:41","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","15.31","15.31","","","","","","","","","","","","","","","","","",""
"148","2024-07-03 15:56:02","2","de","346137601","2024-07-03 15:55:51","2024-07-03 15:56:02","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","11.8","11.8","","","","","","","","","","","","","","","","","",""
"149","","","de","99474286","2024-07-03 15:56:45","2024-07-03 15:56:45","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"150","2024-07-03 15:57:11","2","de","1159980732","2024-07-03 15:56:54","2024-07-03 15:57:11","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","17.79","17.79","","","","","","","","","","","","","","","","","",""
"151","2024-07-03 15:59:39","2","de","1133923712","2024-07-03 15:58:57","2024-07-03 15:59:39","","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=99","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=99","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=99&amp;form=1","42","35.97","","","","","","","","6.03","","","","","","","","","",""
"152","","","de","229003879","2024-07-03 15:59:46","2024-07-03 15:59:46","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"153","","","de","542632784","2024-07-03 20:23:06","2024-07-03 20:23:06","https://umfragen.uni-hamburg.de/index.php/questionAdministration/view?surveyid=415148&gid=19344&qid=411817","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"154","","","de","1925878078","2024-07-04 01:23:49","2024-07-04 01:23:49","https://umfragen.uni-hamburg.de/index.php/surveyAdministration/view/iSurveyID/415148","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"155","","","de","2131544146","2024-07-04 03:20:54","2024-07-04 03:20:54","https://umfragen.uni-hamburg.de/index.php/questionAdministration/view?surveyid=415148&gid=19344&qid=411809","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"156","","1","de","509460440","2024-07-04 03:40:09","2024-07-04 03:40:40","https://umfragen.uni-hamburg.de/index.php/surveyAdministration/rendersidemenulink?subaction=surveytexts&surveyid=415148","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=99","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=99","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=99&amp;form=1","31.88","31.88","","","","","","","","","","","","","","","","","",""
"157","","1","de","412835797","2024-07-04 03:41:11","2024-07-04 03:41:32","https://umfragen.uni-hamburg.de/index.php/surveyAdministration/rendersidemenulink?subaction=surveytexts&surveyid=415148","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=99999&amp;p=99","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=99999&amp;p=99","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=99&amp;form=2","20.68","20.68","","","","","","","","","","","","","","","","","",""
"158","","","de","956970393","2024-07-04 08:52:25","2024-07-04 08:52:25","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"159","2024-07-04 09:16:06","2","de","1032500673","2024-07-04 09:15:57","2024-07-04 09:16:06","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","8.57","8.57","","","","","","","","","","","","","","","","","",""
"160","2024-07-04 09:27:59","2","de","1989986151","2024-07-04 09:20:24","2024-07-04 09:27:59","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=E","454.51","454.51","","","","","","","","","","","","","","","","","",""
"161","2024-07-04 09:39:23","2","de","1696775716","2024-07-04 09:39:06","2024-07-04 09:39:23","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=E","17.2","17.2","","","","","","","","","","","","","","","","","",""
"162","2024-07-04 09:40:16","2","de","57735555","2024-07-04 09:40:02","2024-07-04 09:40:16","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=E","13.56","13.56","","","","","","","","","","","","","","","","","",""
"163","2024-07-04 09:40:38","2","de","138055671","2024-07-04 09:40:27","2024-07-04 09:40:38","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=E","10.35","10.35","","","","","","","","","","","","","","","","","",""
"164","2024-07-04 09:41:05","2","de","707883872","2024-07-04 09:40:49","2024-07-04 09:41:05","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","16.51","16.51","","","","","","","","","","","","","","","","","",""
"165","2024-07-04 09:43:12","2","de","1114354343","2024-07-04 09:43:03","2024-07-04 09:43:12","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=A","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=A","9.45","9.45","","","","","","","","","","","","","","","","","",""
"166","2024-07-04 09:44:53","2","de","1030132937","2024-07-04 09:44:37","2024-07-04 09:44:53","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","16.18","16.18","","","","","","","","","","","","","","","","","",""
"167","2024-07-04 09:48:15","2","de","1737039335","2024-07-04 09:48:03","2024-07-04 09:48:15","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","99999","","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=K","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=K","11.55","11.55","","","","","","","","","","","","","","","","","",""
"168","","","de","291107873","2024-07-04 09:50:25","2024-07-04 09:50:25","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"169","2024-07-04 15:17:15","2","de","555947271","2024-07-04 13:36:01","2024-07-04 15:17:15","","P2(Donner & Lincoln)","PilotierungPilot","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","20002","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=20002&amp;p=2","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=20002&amp;p=2","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=20002&amp;p=2&amp;form=1","6073.94","6029.5","","","","","","","","44.44","","","","","","","","","",""
"170","","","de","305644270","2024-07-04 14:42:48","2024-07-04 14:42:48","https://umfragen.uni-hamburg.de/index.php/questionAdministration/view?surveyid=415148&gid=19344&qid=413757","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"171","2024-07-08 10:11:10","2","de","1022544116","2024-07-08 09:48:55","2024-07-08 10:11:10","","P2(Donner & Lincoln)","PilotierungPilot","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","20001","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=20001&amp;p=2","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=20001&amp;p=2","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=20001&amp;p=2&amp;form=1","1335.94","1293.61","","","","","","","","42.33","","","","","","","","","",""
"172","2024-07-10 08:58:03","2","de","738672303","2024-07-10 08:57:43","2024-07-10 08:58:03","","P2(Donner & Lincoln)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=2","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=2","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=2&amp;form=1","20.66","20.66","","","","","","","","","","","","","","","","","",""
"173","","","de","1834004916","2024-07-10 16:01:17","2024-07-10 16:01:17","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"174","","","de","341183888","2024-07-15 10:51:14","2024-07-15 10:51:14","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"175","2024-07-15 14:16:12","2","de","1534516622","2024-07-15 14:15:56","2024-07-15 14:16:12","https://umfragen.uni-hamburg.de/index.php/surveyAdministration/view/iSurveyID/415148","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","999999","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=999999&amp;p=99&amp;form=A","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=999999&amp;p=99&amp;form=A","15.24","15.24","","","","","","","","","","","","","","","","","",""
"176","2024-07-15 14:17:05","2","de","167336279","2024-07-15 14:16:43","2024-07-15 14:17:05","https://umfragen.uni-hamburg.de/index.php/questionAdministration/view?surveyid=415148&gid=19345&qid=413767","Testing mode(No actual data collection)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","999999","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=999999&amp;p=99&amp;form=A","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=999999&amp;p=99&amp;form=A","21.74","21.74","","","","","","","","","","","","","","","","","",""
"177","2024-07-16 09:46:03","2","de","1823593444","2024-07-16 09:45:50","2024-07-16 09:46:03","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=A","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=A","12.1","12.1","","","","","","","","","","","","","","","","","",""
"178","2024-07-16 15:09:19","2","de","1370943582","2024-07-16 12:45:10","2024-07-16 15:09:19","","P2(Donner & Lincoln)","PilotierungPilot","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","20003","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=20003&amp;p=2","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=20003&amp;p=2","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=20003&amp;p=2&amp;form=1","8650","20.1","","","","","","","","8629.9","","","","","","","","","",""
"179","2024-07-16 15:58:51","2","de","78899444","2024-07-16 15:58:29","2024-07-16 15:58:51","","P2(Donner & Lincoln)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=2","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=2","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=2&amp;form=1","22.59","17.37","","","","","","","","5.22","","","","","","","","","",""
"180","2024-07-16 16:06:22","2","de","1322486913","2024-07-16 16:06:06","2024-07-16 16:06:22","","P2(Donner & Lincoln)","Testing modeNo data collection","Nur die DenkaufgabenCognitive tasks only","99999","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=2","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=2","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=2&amp;form=1","17","13.54","","","","","","","","3.46","","","","","","","","","",""
"181","","","de","893445099","2024-07-16 16:10:34","2024-07-16 16:10:34","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"183","","","de","1400840727","2024-07-23 15:41:30","2024-07-23 15:41:30","https://umfragen.uni-hamburg.de/index.php/415148","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"184","","","de","1169758789","2024-07-23 16:36:35","2024-07-23 16:36:35","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"185","","","de","2004896965","2024-07-23 16:39:35","2024-07-23 16:39:35","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"186","","","de","1822842081","2024-07-23 16:42:35","2024-07-23 16:42:35","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"187","","","de","1010572149","2024-07-29 09:29:57","2024-07-29 09:29:57","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"188","","1","de","689073997","2024-07-30 09:59:27","2024-07-30 10:00:50","","P3(Schwabe)","Testing modeNo data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","99999","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=3","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=3","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=3&amp;form=1","83.22","83.22","","","","","","","","","","","","","","","","","",""
"189","2024-07-31 12:05:18","2","de","715271646","2024-07-31 12:05:03","2024-07-31 12:05:18","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=99999&amp;p=8&amp;form=A","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=99999&amp;p=8&amp;form=A","15.03","15.03","","","","","","","","","","","","","","","","","",""
"190","2024-08-01 13:13:29","2","de","72287400","2024-08-01 12:58:43","2024-08-01 13:13:29","","P7(Riesel & Lincoln)","PilotierungPilot","Nur die FragebögenQuestionnaires only","79015","","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=79015&amp;p=7","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=79015&amp;p=7","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=79015&amp;p=7&amp;form=1","885.14","885.14","","","","","","","","","","","","","","","","","",""
"191","2024-08-02 10:40:26","2","de","1072261465","2024-08-02 10:38:54","2024-08-02 10:40:26","","P3(Schwabe)","PilotierungPilot","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","8","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=8&amp;p=3","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=8&amp;p=3","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=8&amp;p=3&amp;form=1","93.45","87.49","","","","","","","","5.96","","","","","","","","","",""
"192","","1","de","1865878907","2024-08-02 11:02:28","2024-08-02 11:03:15","","P7(Riesel & Lincoln)","PilotierungPilot","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","79016","","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=79016&amp;p=7","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=79016&amp;p=7","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=79016&amp;p=7&amp;form=1","47.69","47.69","","","","","","","","","","","","","","","","","",""
"193","2024-08-02 11:07:16","2","de","1921025755","2024-08-02 11:06:40","2024-08-02 11:07:16","","P7(Riesel & Lincoln)","PilotierungPilot","Nur die FragebögenQuestionnaires only","79016","","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=79016&amp;p=7","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=79016&amp;p=7","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id=79016&amp;p=7&amp;form=1","36.06","36.06","","","","","","","","","","","","","","","","","",""
